id,created,title,content,tags,product,topic,firefoxversion,releaseweek,day
1217216,1526018847,Cannot update Nightly on MacOS without downloading full installer,"<p>A giant pain right now and its been occurring for the past 2 days. I am unable to update Nightly past the 4-8-2018 build. The only way to update for me now is to download a fresh Nightly installer and install it over the existing. This is very annoying and needs to be fixed... I found nothing in Bugzilla relating to this issue. I'll create a bug in a bit, worst case scenario is it get duped into another bug.
</p>",download-and-install_1;desktop;mac-os;nightly;620a1;mac-os-x-1013;update;escalate;needsinfo;,firefox,download-and-install,60,1,2
1217217,1526019492,Customize 'saved to pocket' window,"<p>I actually use Pocket, a lot, and hence am happy with its Firefox integration.
</p><p>The rub is that the 'saved to pocket' window closes immediately after adding 1 tag \(which chrome extension doesn't do\) and I can't find anything anywhere as to how to change this.
</p><p>Any tips?
</p>",firefox-600;customize;desktop;windows-7;,firefox,customize,60,1,2
1217218,1526019864,Cookie management in FF 60.0 not working properly,"<p>I have noticed now in Firefox 60.0 on Linux, that I'm now unable to delete cookies.
</p><p>If I'm using Facebook for example, then exit, I have always been able to go to the cookies and remove the Facebook cookie. However, even though it is not showing (Under Prefs, Privacy &amp; Security / Manage data), the cookie is obviously still there, as when I then go to the FB site, I'm already logged in.
</p><p>No cookies at all are showing under Firefox.
</p>",firefox-600;desktop;privacy-and-security_1;linux;,firefox,privacy-and-security,60,1,2
1217219,1526020211,Why does adblock plus now allow adverts to access my email account? How did they get my address? It takes time every day to delete them. Pleae stop this.,"<p>something changed to allow ads into my emails. Who did this? How to stop it?
</p>",firefox-600;other;desktop;mac-os-x-1010;,firefox,other,60,1,2
1217223,1526022880,"Support article list, next page loads at bottom instead of top","<p>In a list of support articles, when I have scrolled to the bottom of the first page and hit NEXT, the next page loads in the same position, i.e. at the bottom of that page, as if I've already scrolled down. I have to scroll up to review all the articles, then down again to see the nav buttons. This happened on previous versions, not just 60.0.
</p>",firefox-600;websites;desktop;windows-7;needsinfo;escalate;,firefox,websites,60,1,3
1217224,1526024500,Firefox causes flashing black screen,"<p>For a while now I've been struggling with a peculiar problem on my laptop that is caused exclusively by Firefox. The laptop in question is a Clevo P641HK1 barebone, with an i7-7700HQ processor, Intel HD630 graphics, Nvidia 1050Ti graphics, 16GB of DDR4 Ram and a Samsung 960 Pro NVMe SSD.
</p><p>The issue I am having is that, quite often, using Firefox would cause my screen to flash black multiple times a second, thereby making my notebook unusable. It also often shortly blacks the screen when minimizing Firefox. I've tried using safe mode as well as changing the hardware acceleration settings, but it made no difference. As it stands I am convinced that this is somehow related to Firefox using my Intel GPU in a certain way that would trigger this behavior.
</p><p>Do you guys have any idea what I could do to rectify this?
</p>",firefox-600;desktop;fix-problems;windows-10;escalate;needsinfo;,firefox,fix-problems,60,1,3
1217225,1526024934,"Aight, got me there","<p>Got em
</p>",firefox-590;desktop;windows-10;,firefox,other,60,1,3
1217226,1526025862,Usernames and passwords are not saved in Firefox Browser,"<p>the check box is not active in the Forms &amp; Passwords. Do you know why?
</p>",firefox-600;desktop;privacy-and-security_1;windows-10;,firefox,privacy-and-security,60,1,3
1217227,1526025956,How to hide favicons in the bookmarks bar?,"<p>Hello! 
Is there any possibility to hide favicons in the bookmarks bar? Any option in config? Extension? Custom theme?
</p><p>Thanks!
</p>",bookmarks;desktop;firefox-600;mac-os;,firefox,bookmarks,60,1,3
1217229,1526027476,Firefox 56.0 начал сам удалять историю,"<p>Неделю назад столкнулся с проблемой что работающий как часы Firefox 56.0 внезапно удалил полностью всю историю. Я еще пользуюсь мобильной версией, оба синхронизируются. Подумал может ребенок случайно удалил, но спустя неделю ситуацию повторилась и история была полностью удалена. В чем может быть проблема?
Переходить на новый не было желания так как в первое время на нашел альтернативы менеджер сессии sessionmanager и tabmix plus.
</p>",firefox-560;sync;desktop;windows-7;escalate;needsinfo;,firefox,sync,60,1,3
1217234,1526032814,best website blocker for firefox,"<p>Hi
</p><p>I am looking for the best firefox extension to block websites.  I read leechblock is the best, but it is not compatible with quantum.  Please help.
</p>",download-and-install_1;firefox-600;desktop;windows-10;,firefox,download-and-install,60,1,3
1217235,1526032993,profile disappeared upon update,"<p>I have updated to the latest version of FireFox and it has failed to import bookmarks/themes etc. It has created a folder on desktop called ""Old Firefox Data""?
</p>",download-and-install_1;desktop;,firefox,download-and-install,60,1,3
1217236,1526033319,fonts display as question marks / boxes,"<p>Hi There,
</p><p>today lots of sites in firefox started displaying as squares with question marks. See attached screenshot.
</p><p>Using OSX 10.11.6  - Firefox 60.0
</p><p>Any recommendations on a fix from Mozilla?
</p><p>Thanks
K
</p>",firefox-600;other;desktop;mac-os;font;,firefox,other,60,1,3
1217237,1526033455,32 b версия браузера устанавливается по умолчанию.,"<p>Добрый день!
Столкнулся с той проблемой, что по умолчанию устанавливается 32-х битная версия браузера в не зависимости от конфигурации компьютера. 
Это является серьёзной проблемой по той причине, что ограничивает количество оперативной памяти, выделяемой на вкладку.
Есть ли конкретные причины такого поведения и планируется ли в ближайших обновлениях делать автоматическое поднятие ""битности"" для пользователей, чьи устройства это позволяют?
</p>",download-and-install_1;desktop;,firefox,download-and-install,60,1,3
1217242,1526035743,bookmarks not sync after deleting dead xmarks bookmark plugin,"<p>Xmarks is dead now. I've turned it off and set checkbox ""bookmarks"" in the firefox ""sync"". But nothing happens - my bookmarks are not syncing!
</p>",firefox-5903;firefox-590;desktop;sync;windows-10;,firefox,sync,60,1,3
1217244,1526036417,Zoom sensitivity while scrolling using an apple trackpad,"<p>Using my macbookpro trackpad to scroll to zoom on any web application such as google maps, charting tools, mindmap software, anything that uses a scroll input to zoom is so sensitive that it's unusable. This doesn't happen when using an external mouse scroll wheel.
I just encountered someone today who had the same issue as well.
</p><p>Are there some about:config adjustments that I need to make to fix this or is this just a rare bug that should be reported?
</p><p>To be clear, scrolling up and down a page works absolutely fine, just in cases where the scroll input is used to zoom in and out that there is an issue.
</p>",firefox-5902;customize;desktop;firefox-590;mac-os;,firefox,customize,60,1,3
1217246,1526037980,Why can't I move tabs in firefox,"<p>I prefer using Firefox as my default browser.
</p><p>Now, about 2 days ago, something happened and I cannot move the tabs inside the browser anymore.
This is a really important feature (to arrange the tabs in certain order). I've noticed I'm trying to use the other browser now instead.
I've tried searching the web for an answer, but the safe mode -&gt; check add on.s didn't resolve this problem for me.
</p><p>I also re-installed the firefox, but nothing seems to help. Is this some kind of a new feature (tabs are static) or is there some kind of a setting I can use to be able to do this (moving the tabs inside Firefox)?
</p><p>- Elja
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,3
1217247,1526037893,Can Firefox Proxy by prefix?,"<p>we have an internal network with some secure sharing sites that is donated by a specific domain prefix. I.E. internet site is www.abc.xyz.TLD and intranet site is bww.abc.xys.TLD
</p><p>Is it posible to selectivley noproxy bww.* so it goes through our internal network and sent the www's to our internet proxy?
</p><p>if not is it posible to log it as a feature request?
</p>",firefox-600;customize;desktop;windows-7;,firefox,customize,60,1,3
1217249,1526038755,Are there plans to allow customizing keybinding?,"<p>If not, there needs to be.  I'm a Peoplesoft developer and one of the key strokes used ALOT is CTRL-J so we can see certain information on pages within the application.  Now that this combination is defaulted to opening up the Downloads window in firefox, I can't use it, and it is extremely annoying.  I've even tried some of the suggested addons and tricks found on some forums, and nothing works.
</p><p>How about giving us Power users the flexibility to customize our browser a bit more than you are allowing?  Otherwise, I'll be forced to move to another one....which is a shame...I like Firefox!
</p>",firefox-600;customize;desktop;windows-10;,firefox,customize,60,1,3
